Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
3ds	4869	5.46	1.2969	--	4810	--
archive	4870	5.46	0.8855	2985	--	--
business	4871	5.46	1.4737	1206	1570	--
fil	4872	5.46	0.7616	732	2729	1973
pourrait	4873	5.46	0.8134	1225	1127	345
exposé	4874	5.46	1.1466	--	--	1639
ticket	4875	5.46	0.9082	--	4763	--
considérant	4876	5.46	1.0144	--	--	3434
psp	4877	5.46	1.1643	1661	--	--
virtuel	4878	5.46	1.1287	4718	--	--
normal	4879	5.46	0.8134	2005	489	2485
#glee	4880	5.46	1.3881	--	5018	--
economisez	4881	5.46	1.6062	--	965	--
twitter	4882	5.46	1.1988	--	92	--
tome	4883	5.46	0.8621	3188	--	1707
e-business	4884	5.46	1.4172	3687	--	--
actualités	4885	5.46	1.1287	195	4349	--
intervient	4886	5.46	0.8134	--	--	4679
pacte	4887	5.46	1.2811	--	--	4005
tengo	4888	5.46	1.0539	--	3202	--
webcam	4889	5.46	1.1287	2586	--	--
louis	4890	5.46	1.3584	1471	569	376
costa	4891	5.46	1.2157	4140	--	--
composés	4892	5.46	0.8134	--	--	4179
fréquence	4893	5.46	0.7616	3507	--	3604
organe	4894	5.46	1.1817	--	--	2017
entreprises	4895	5.46	1.2651	369	2718	860
pareille	4896	5.46	0.7879	--	--	2546
abc	4897	5.46	0.9733	4005	--	--
seriously	4898	5.46	0.9733	--	3186	--
bay	4899	5.46	1.0539	--	3385	--
saying	4900	5.46	0.6131	--	3609	--
flash	4901	5.46	1.2157	655	2168	--
remonte	4902	5.46	0.7616	--	--	4467
could	4903	5.46	0.8134	--	946	--
révolutions	4904	5.46	1.7286	--	--	4471
pourrai	4905	5.46	0.9733	--	3854	--
aaa	4906	5.46	1.4316	--	3240	--
tours	4907	5.46	0.9521	2148	3822	2389
card	4908	5.46	0.9304	4105	4246	--
habituellement	4909	5.46	0.8134	--	--	4287
fabricant	4910	5.46	1.1988	2929	--	--
in	4911	5.46	0.6764	107	69	121
établi	4912	5.46	0.8855	4845	--	1293
petite	4913	5.46	1.0919	504	317	465
fondements	4914	5.46	0.6764	--	--	5105
24h	4915	5.46	1.0144	2815	2515	--
group	4916	5.46	0.9082	1231	2014	--
permanente	4917	5.46	1.1104	3992	--	2977
effort	4918	5.46	1.4458	4082	--	1132
richard	4919	5.46	1.3126	2536	4857	3796
trend	4920	5.46	0.9733	--	3060	--
\o/	4921	5.46	1.6807	--	1656	--
antiques	4922	5.46	1.3584	--	--	5172
bell	4923	5.46	0.9733	4759	4892	--
agenda	4924	5.46	0.8621	651	--	--
autant	4925	5.46	0.7879	1100	743	243
else	4926	5.46	0.6764	--	2513	--
mundo	4927	5.46	1.3126	--	2943	--
focus	4928	5.46	0.7879	4003	--	--
collège	4929	5.46	1.1643	1954	3003	2131
posé	4930	5.46	0.7616	--	3931	3054
vapeur	4931	5.46	0.9082	4632	--	2132
fourni	4932	5.46	0.6131	4755	--	3097
travaille	4933	5.46	1.2969	3537	2159	3640
pseudo	4934	5.46	0.9082	963	1372	--
produit	4935	5.46	0.9082	214	2499	413
compter	4936	5.46	0.9941	2481	3032	1734
liées	4937	5.46	1.0144	1650	--	4011
actus	4938	5.46	1.0144	3461	--	--
relève	4939	5.46	0.7879	--	--	2556
microsoft	4940	5.46	1.0919	783	2758	--
différents	4941	5.46	1.1466	983	4737	622
outils	4942	5.46	0.8621	382	--	3797
seigneur	4943	5.46	1.6563	4195	4694	967
helene	4944	5.46	1.5935	--	3976	--
vod	4945	5.46	1.0919	4578	--	--
puissent	4946	5.46	0.7879	--	--	2300
month	4947	5.46	0.8134	--	3590	--
roi	4948	5.46	1.3584	1196	1975	156
security	4949	5.46	1.4172	1941	2119	--
défend	4950	5.46	1.1466	--	--	5210
lin	4951	5.46	1.0144	--	--	5214
réactions	4952	5.46	1.0919	2829	--	3168
#maroc	4953	5.46	1.4172	--	2762	--
imprimante	4954	5.46	0.9521	1862	--	--
pourrais	4955	5.46	0.7616	--	1172	--
inscrire	4956	5.46	0.9082	414	--	--
annee	4957	5.46	0.7879	--	2665	--
extraits	4958	5.46	0.6764	3035	--	4602
témoignage	4959	5.46	1.1104	--	--	2013
espèces	4960	5.46	1.1988	2881	--	1113
sean	4961	5.46	0.7060	--	3255	--
sent	4962	5.46	0.8621	4380	983	2101
dico	4963	5.46	1.1287	4852	--	--
certificat	4964	5.46	0.8134	3145	--	--
champagne-ardenne	4965	5.46	0.9304	5073	--	--
Économie	4966	5.46	1.6686	4459	--	--
flow	4967	5.46	0.9304	--	4092	--
vase	4968	5.46	1.0343	--	--	4652
phrase	4969	5.46	0.8855	3970	1368	1908
gestes	4970	5.46	0.6764	--	--	4188
ronaldo	4971	5.46	1.6686	--	4608	--
neutralité	4972	5.46	0.8621	--	--	4814
thomas	4973	5.46	1.1988	2166	2981	1863
maîtresse	4974	5.44	1.5005	--	--	3654
conséquent	4975	5.44	0.9293	5157	--	910
pile	4976	5.44	0.8609	--	4017	--
titres	4977	5.44	0.7602	1187	3898	1671
répondit	4978	5.44	0.8369	--	--	1997
hérault	4979	5.44	1.4868	4971	--	--
fournit	4980	5.44	0.6115	4963	--	2322
we'll	4981	5.44	0.9293	--	4217	--
autour	4982	5.44	0.7866	1031	1696	574
aire	4983	5.44	0.8609	5262	--	4581
cliquez	4984	5.44	0.7602	417	3261	--
succession	4985	5.44	1.2149	--	--	1847
pourraient	4986	5.44	0.9723	2615	--	1446
parallèles	4987	5.44	0.8122	--	--	4441
cross	4988	5.44	1.0910	5008	--	--
quotidienne	4989	5.44	1.0134	3582	--	4221
baptiste	4990	5.44	1.1095	--	4198	--
insertion	4991	5.44	1.2961	3388	--	5223
tant	4992	5.44	0.9293	650	544	183
nom	4993	5.44	0.7329	162	536	189
indigène	4994	5.44	1.0721	--	--	4762
conserve	4995	5.44	1.0333	--	--	3017
prie	4996	5.44	1.3273	--	4147	3162
terrain	4997	5.44	0.8609	889	2204	936
programme	4998	5.44	0.9510	314	1266	1130
ecran	4999	5.44	1.1980	1320	--	--
preuves	5000	5.44	0.8843	--	--	2406
porter	5001	5.44	0.8122	2556	2242	840
circuits	5002	5.44	0.8609	4318	--	--
décida	5003	5.44	0.7329	--	--	4387
taille	5004	5.44	0.7602	562	1844	1579
porté	5005	5.44	0.7866	4871	--	1482
citer	5006	5.44	0.7045	1110	--	2162
tantôt	5007	5.44	0.7866	--	--	1166
candidat	5008	5.44	0.9930	3009	1840	4546
entreprise	5009	5.44	1.1634	283	2780	752
civile	5010	5.44	1.1457	2788	--	1335
donnait	5011	5.44	0.9930	--	--	2003
Âge	5012	5.44	1.1278	4447	--	--
massif	5013	5.44	1.1095	4476	--	4461
latin	5014	5.44	1.3577	4995	--	2244
autrement	5015	5.44	0.9723	3418	4762	1085
then	5016	5.44	0.7602	--	1037	--
18h	5017	5.44	0.9510	5182	3070	--
profs	5018	5.44	1.1634	--	2819	--
étapes	5019	5.44	0.6115	4057	--	4231
tarn	5020	5.44	0.9723	5263	--	--
points	5021	5.44	0.9723	484	1635	559
pierre	5022	5.44	1.0721	553	1507	353
sign	5023	5.44	0.7866	4947	3639	--
entrent	5024	5.44	0.7602	--	--	4871
mensuel	5025	5.44	0.9293	4271	--	--
ferai	5026	5.44	0.8369	--	2342	--
romains	5027	5.44	1.2480	--	--	1933
polo	5028	5.44	0.8843	5091	--	--
kikoo	5029	5.44	1.4450	--	3180	--
speed	5030	5.44	1.1457	4337	5176	--
manager	5031	5.44	1.2961	2723	2406	--
physiques	5032	5.44	0.8369	4335	--	2586
meuble	5033	5.44	0.8843	2739	--	--
communautaire	5034	5.44	1.3874	2546	--	5239
comments	5035	5.44	0.8369	2399	--	--
contrat	5036	5.44	1.0910	793	3234	1346
probably	5037	5.44	0.9071	--	4329	--
atteint	5038	5.44	1.1634	3392	3892	1154
prestations	5039	5.44	0.9930	2201	--	--
another	5040	5.44	0.9723	--	1758	--
milieu	5041	5.44	0.7602	1243	2234	333
tenir	5042	5.44	0.6440	2734	2321	740
dis	5043	5.44	0.7602	1710	167	1260
retour	5044	5.44	0.9723	209	479	654
thématiques	5045	5.44	0.7045	1591	--	--
combinaisons	5046	5.44	0.8609	--	--	4259
pack	5047	5.44	0.9510	1361	3772	--
hoy	5048	5.44	0.9723	--	2809	--
kits	5049	5.44	0.7329	5190	--	--
miles	5050	5.44	1.0134	4227	--	--
pie	5051	5.44	1.2316	--	--	4706
posted	5052	5.44	0.6749	3717	1183	--
autrefois	5053	5.44	1.0333	--	--	1461
représentent	5054	5.44	0.8609	3393	--	2394
automne	5055	5.44	1.3874	2753	--	3918
quatre	5056	5.44	0.8843	1091	2705	238
lieu	5057	5.44	0.7602	259	633	147
bourbon	5058	5.44	1.2480	--	--	5051
tell	5059	5.44	0.6749	--	1071	--
polonais	5060	5.44	1.0721	--	--	3607
deuxième	5061	5.44	1.1278	1257	1750	779
pourras	5062	5.44	0.7045	--	4023	--
alfa	5063	5.44	1.0910	3510	--	--
d'avoir	5064	5.42	0.7025	--	606	--
travail	5065	5.42	1.6047	199	744	167
i'm	5066	5.42	0.8593	--	113	--
utiliser	5067	5.42	0.9278	734	3090	2286
bcp	5068	5.42	1.3107	--	1055	--
moniteur	5069	5.42	0.7025	4782	--	--
ethernet	5070	5.42	0.9055	4702	--	--
constitué	5071	5.42	0.7848	--	--	2585
mini	5072	5.42	1.1082	1179	1993	--
adressé	5073	5.42	0.7025	--	--	4988
iii	5074	5.42	1.1796	1409	4804	564
roll	5075	5.42	1.1796	--	4607	--
paragraphe	5076	5.42	1.0897	2053	--	3132
finalement	5077	5.42	0.9495	2803	1300	1848
mentions	5078	5.42	1.0319	745	1734	--
#leweb	5079	5.42	1.4995	--	2601	--
nancy	5080	5.42	1.1265	2592	3542	--
nommer	5081	5.42	0.8593	--	--	3314
volant	5082	5.42	1.1968	3606	--	--
charlie	5083	5.42	1.0897	--	4295	--
sponsor	5084	5.42	1.2137	4344	--	--
ramener	5085	5.42	0.7309	--	4097	3592
you'll	5086	5.42	0.9055	--	1947	--
hebdo	5087	5.42	0.7025	4088	--	--
évaluer	5088	5.42	1.1265	3948	--	--
notions	5089	5.42	0.8827	--	--	2392
successives	5090	5.42	1.1968	--	--	3991
disposés	5091	5.42	0.7584	--	--	5205
place	5092	5.42	0.7584	306	331	201
recueil	5093	5.42	1.3262	4345	--	2358
enveloppe	5094	5.42	0.7309	--	--	4310
nombre	5095	5.42	0.9055	325	1466	145
rentrée	5096	5.42	1.1622	2325	2240	--
every	5097	5.42	0.7584	--	1054	--
lorraine	5098	5.42	1.0897	2458	--	3377
voici	5099	5.42	0.6728	907	969	683
seat	5100	5.42	0.6728	4772	--	--
décrit	5101	5.42	0.9916	--	--	2099
bourg	5102	5.42	1.1445	--	--	4765
locaux	5103	5.42	0.7584	1867	--	2315
salles	5104	5.42	0.8352	1922	--	4769
équivalent	5105	5.42	0.7309	5164	--	4308
year	5106	5.42	0.7025	4893	344	--
croise	5107	5.42	0.9278	--	4013	--
l'époque	5108	5.42	0.9495	--	4362	--
still	5109	5.42	0.7848	--	786	--
daily	5110	5.42	0.9278	--	2151	--
p'tit	5111	5.42	0.9708	--	2812	--
socio	5112	5.42	0.9916	--	--	4384
nos	5113	5.42	0.8593	101	321	127
dude	5114	5.42	1.3415	--	3241	--
taxi	5115	5.42	1.1265	--	4849	--
particulièrement	5116	5.42	0.6417	1829	--	682
alimentaires	5117	5.42	1.0515	3543	--	5080
devint	5118	5.42	0.8104	--	--	2036
cadre	5119	5.42	0.9708	523	4115	810
mme	5120	5.42	0.8593	1399	3310	1424
concours	5121	5.42	1.4995	573	688	1421
villes	5122	5.42	1.2304	932	5062	629
me	5123	5.42	1.1622	88	21	90
affiliation	5124	5.42	1.2469	3060	--	--
aurai	5125	5.42	0.7309	--	5007	--
profondément	5126	5.42	1.1445	--	--	2000
secrets	5127	5.42	1.2950	4222	3864	3902
parlait	5128	5.42	0.9278	--	4203	3488
would	5129	5.42	0.9278	--	631	--
#euro	5130	5.42	1.5661	--	2695	--
identiques	5131	5.42	0.6417	--	--	4352
optique	5132	5.42	0.8104	2449	--	4589
lève	5133	5.42	1.0515	--	2046	--
jack	5134	5.42	0.9495	3521	2493	--
jaunes	5135	5.42	1.0708	4800	--	--
parisien	5136	5.42	1.3716	--	3091	--
témoignages	5137	5.42	1.1445	2677	--	3575
russie	5138	5.42	1.4581	2147	2504	1040
robot	5139	5.42	1.3864	--	3815	--
analysis	5140	5.42	1.0319	--	4905	--
next	5141	5.42	0.9708	3379	967	--
quelqu'un	5142	5.42	0.7848	--	377	--
quantités	5143	5.42	0.8827	--	--	3239
trailer	5144	5.42	1.1796	--	2400	--
bn	5145	5.42	1.1622	--	2081	--
objet	5146	5.42	0.7848	266	--	281
comparateur	5147	5.42	0.9278	1529	--	--
suivant	5148	5.42	0.7309	358	--	356
logo	5149	5.42	0.8104	1182	3168	--
restée	5150	5.42	0.7848	--	--	4640
kilomètres	5151	5.42	0.9055	--	--	2318
généralement	5152	5.42	0.7848	2625	--	849
impériale	5153	5.42	1.5791	--	--	3278
liquide	5154	5.42	0.7309	3645	--	1903
andalousse	5155	5.42	1.4859	--	5228	--
singulier	5156	5.42	0.8104	--	--	3817
d'emploi	5157	5.42	1.1265	--	2346	--
certaines	5158	5.42	0.8104	1079	1544	414
l'émission	5159	5.42	1.0515	--	2190	--
reveiller	5160	5.42	1.2792	--	4004	--
utilisateur	5161	5.42	0.6728	394	--	--
chacun	5162	5.42	0.8104	1267	1697	392
l'année	5163	5.42	0.9278	--	389	--
supports	5164	5.42	0.7025	3043	--	--
fais	5165	5.42	0.9055	964	102	2437
suivants	5166	5.42	0.8593	1945	--	1970
jackson	5167	5.42	1.1796	--	2696	--
sachez	5168	5.42	0.5746	--	4603	--
vérification	5169	5.42	0.9708	3679	--	--
joe	5170	5.42	0.9916	--	2530	--
pied	5171	5.42	1.0708	1402	1410	784
ordonné	5172	5.42	1.1622	--	--	4204
apps	5173	5.42	1.1265	--	3766	--
hockey	5174	5.42	1.3415	4732	4473	--
hour	5175	5.42	0.8827	--	1531	--
bassin	5176	5.42	0.9278	3650	--	2451
composent	5177	5.42	0.7848	--	--	3910
d'habitude	5178	5.42	1.0897	--	3017	--
décisive	5179	5.42	1.2792	--	--	5243
once	5180	5.42	0.8593	--	2379	--
croyances	5181	5.42	1.4010	--	--	3886
envoya	5182	5.42	0.7584	--	--	3771
dates	5183	5.40	0.7284	2259	3432	--
contraste	5184	5.40	0.8330	--	--	4093
final	5185	5.40	1.5518	1675	1156	4305
reprendre	5186	5.40	0.9689	4646	3266	1922
l'info	5187	5.40	1.0880	--	3088	--
va	5188	5.40	0.7825	341	54	322
emmanuel	5189	5.40	1.3093	4777	--	--
charles	5190	5.40	0.9897	1846	3705	644
souligner	5191	5.40	0.7284	--	--	4349
serveurs	5192	5.40	0.9476	3434	--	--
États	5193	5.40	1.0102	4481	--	764
générale	5194	5.40	0.8806	586	3550	346
prononcé	5195	5.40	0.7559	--	--	3207
témoigne	5196	5.40	1.0690	--	--	4216
teaser	5197	5.40	1.3553	--	3708	--
combinaison	5198	5.40	0.7825	--	--	3415
placer	5199	5.40	0.6061	4539	--	2212
seen	5200	5.40	0.8806	--	2835	--
vivastreet	5201	5.40	1.1952	4649	2822	--
anglaiseversion	5202	5.40	0.9689	4142	--	--
sooo	5203	5.40	1.2617	--	4586	--
formules	5204	5.40	0.9897	--	--	2965
disposer	5205	5.40	0.9035	--	--	3201
baise	5206	5.40	2.1093	--	2792	--
chef	5207	5.40	1.6903	1003	1313	350
fm	5208	5.40	1.1606	3569	4059	--
réserves	5209	5.40	1.0498	--	--	2953
hasard	5210	5.40	1.2454	1687	2506	1825
box	5211	5.40	0.7284	2112	2979	--
asking	5212	5.40	0.8330	--	3901	--
jet	5213	5.40	0.7825	3748	--	--
vents	5214	5.40	1.2122	--	5181	4543
encre	5215	5.40	1.0302	2778	--	--
sims	5216	5.40	1.2289	5045	4287	--
débats	5217	5.40	1.0102	2781	--	2714
unités	5218	5.40	0.7284	3276	--	2477
rubriques	5219	5.40	0.7559	1640	--	--
commandes	5220	5.40	1.0102	1758	--	--
gente	5221	5.40	0.8081	--	2060	--
introduire	5222	5.40	0.8806	--	--	3208
repond	5223	5.40	0.8081	--	3416	--
nationale	5224	5.40	0.9897	709	2219	421
vincent	5225	5.40	0.9689	2104	4038	4515
innombrables	5226	5.40	0.9897	--	--	4757
profils	5227	5.40	0.8571	2772	--	--
rues	5228	5.40	0.7284	5205	--	2281
motifs	5229	5.40	0.9476	5012	--	1603
locale	5230	5.40	0.7284	1900	--	2302
situations	5231	5.40	0.9476	3616	--	2501
passage	5232	5.40	0.6999	1559	1460	618
immédiatement	5233	5.40	1.3093	3033	--	1064
sert	5234	5.40	0.8806	2764	1104	1445
signature	5235	5.40	0.6389	2115	--	3442
conférences	5236	5.40	1.0690	2969	--	3245
croyant	5237	5.40	1.4286	--	--	5145
changé	5238	5.40	1.0102	4333	1477	2686
officiel	5239	5.40	1.0498	1241	1338	3091
noyau	5240	5.40	0.7559	--	--	3816
review	5241	5.40	0.7284	--	3782	--
m'étonnes	5242	5.40	0.9897	--	4522	--
suffisant	5243	5.40	0.7825	--	--	4050
shake	5244	5.40	1.1780	--	4422	--
pouvaient	5245	5.40	0.9035	--	--	1149
bonnet	5246	5.40	1.0880	--	2896	--
fr	5247	5.40	0.9897	556	1698	1071
cv	5248	5.40	1.3093	1207	3692	--
comportements	5249	5.40	0.8571	--	--	4596
inn	5250	5.40	1.0302	5034	--	--
cliquer	5251	5.40	0.7284	2177	--	--
aurons	5252	5.40	0.7559	--	--	3959
jules	5253	5.40	1.1606	4856	--	2701
localités	5254	5.40	0.6701	--	--	5229
département	5255	5.40	0.8571	726	--	995
attendu	5256	5.40	0.9476	--	4367	2495
loup	5257	5.40	1.2289	--	5170	--
ptit	5258	5.40	1.1606	--	1651	--
balle	5259	5.40	1.2936	--	3407	--
poke	5260	5.40	1.6036	--	3808	--
our	5261	5.40	0.8571	2847	507	--
viii	5262	5.40	1.7023	--	--	2135
following	5263	5.40	0.9035	--	1448	--
conclusion	5264	5.40	1.1066	3583	--	1316
again	5265	5.40	0.9258	--	934	--
restent	5266	5.40	0.8081	4449	--	1916
ouep	5267	5.40	1.3997	--	5147	--
située	5268	5.40	0.6701	3821	--	3006
réside	5269	5.40	0.7825	--	--	3937
supériorité	5270	5.40	1.7143	--	--	3262
espèce	5271	5.40	1.1249	4189	4867	643
académie	5272	5.40	1.0102	3508	--	1163
schéma	5273	5.40	1.0498	3851	--	3735
élément	5274	5.40	0.5714	2755	--	1174
installed	5275	5.40	1.0880	--	4952	--
apparence	5276	5.40	1.0302	--	--	1792
distribution	5277	5.40	0.9476	1310	--	1883
got	5278	5.40	0.6061	--	603	--
michael	5279	5.40	1.3248	2611	1665	--
entra	5280	5.40	0.7825	--	--	4732
secrétaire	5281	5.40	1.1780	2187	--	1139
working	5282	5.40	1.3248	--	3164	--
documents	5283	5.40	0.8806	411	--	1157
réduction	5284	5.40	1.7261	1562	2756	2076
observé	5285	5.40	0.9689	--	--	3002
admettre	5286	5.40	0.8806	--	--	1554
concerne	5287	5.40	0.7284	1629	--	819
cycle	5288	5.40	0.7284	2029	--	3355
je	5289	5.40	0.9035	30	4	45
inscrit	5290	5.40	0.7825	489	3737	3236
moteur	5291	5.40	1.1249	711	--	3324
driver	5292	5.40	1.2122	2810	--	--
wikibooks	5293	5.40	1.3248	5156	--	--
más	5294	5.40	1.0102	--	2390	--
regardé	5295	5.40	0.9035	--	1551	--
annonces	5296	5.40	0.8330	105	4858	--
others	5297	5.40	0.8571	--	1432	--
importer	5298	5.40	1.0498	2688	--	--
comte	5299	5.40	1.1952	--	--	592
ici	5300	5.40	0.7284	167	333	170
compact	5301	5.40	0.9035	3408	--	--
nationales	5302	5.40	0.8081	3184	--	2123
relatives	5303	5.40	0.8571	2418	--	1981
échelle	5304	5.40	0.5714	3249	--	1987
vente	5305	5.40	0.7825	124	882	1302
take	5306	5.40	0.9258	--	796	--
ère	5307	5.40	1.0690	--	--	3473
pose	5308	5.40	0.6999	1882	1653	1592
déplacement	5309	5.40	1.0690	4328	--	3608
marchandises	5310	5.40	0.8806	3812	--	1561
22h	5311	5.40	0.9476	--	4504	--
panasonic	5312	5.38	1.1045	3427	--	--
répond	5313	5.38	0.8303	3693	1385	1865
reproduit	5314	5.38	0.7796	--	--	4268
surfaces	5315	5.38	0.9452	--	--	3989
verbal	5316	5.38	0.9234	--	--	3040
plateforme	5317	5.38	0.9010	4430	--	--
vis	5318	5.38	0.9010	2716	1820	703
affiché	5319	5.38	0.8053	5261	--	--
imprimantes	5320	5.38	0.8053	4095	--	--
plan	5321	5.38	0.6667	123	847	341
canton	5322	5.38	0.9010	3277	--	2476
sien	5323	5.38	0.6354	--	--	4952
bob	5324	5.38	0.7530	4653	2211	--
numéros	5325	5.38	0.7796	3127	--	--
antoine	5326	5.38	1.1586	2971	3587	2377
quai	5327	5.38	0.8053	--	--	5202
chaque	5328	5.38	0.7530	337	464	171
métropolitaine	5329	5.38	1.0859	1131	--	--
document	5330	5.38	0.7530	632	--	2253
terminer	5331	5.38	1.4553	--	3996	4328
#security	5332	5.38	1.8058	--	3484	--
examiner	5333	5.38	0.9666	--	--	1945
degré	5334	5.38	0.8303	4035	--	897
assis	5335	5.38	0.8303	--	--	3414
george	5336	5.38	1.2103	3559	4327	4242
casino	5337	5.38	1.5635	2966	4619	--
résulte	5338	5.38	0.7253	--	--	1227
obtint	5339	5.38	1.0280	--	--	4710
nicki	5340	5.38	1.3076	--	2694	--
rousseau	5341	5.38	1.3076	--	--	2470
how	5342	5.38	0.8781	4324	298	--
having	5343	5.38	0.8303	--	2462	--
distributeur	5344	5.38	0.9234	4143	--	--
eux	5345	5.38	0.8303	1074	664	160
#egypt	5346	5.38	1.3536	--	4274	--
round	5347	5.38	0.7796	--	4996	--
huit	5348	5.38	0.9010	4081	--	734
tournant	5349	5.38	1.1229	--	--	4517
15h	5350	5.38	0.9452	--	4163	--
lakers	5351	5.38	1.1586	--	4757	--
kit	5352	5.38	1.0280	1403	4272	--
commenter	5353	5.38	0.8303	4639	--	--
rey	5354	5.38	1.1761	--	5160	--
initiale	5355	5.38	0.7530	4957	--	4714
market	5356	5.38	0.9875	--	3317	--
l'une	5357	5.38	0.7530	--	3978	--
distinctes	5358	5.38	0.8303	--	--	4579
délire	5359	5.38	2.2487	--	2134	--
envoyez	5360	5.38	0.6354	3073	5262	--
principalement	5361	5.38	0.8053	3547	--	1683
adresses	5362	5.38	0.6667	1552	--	--
soit	5363	5.38	0.8303	226	356	89
conformément	5364	5.38	1.3686	2438	--	2140
voudrait	5365	5.38	0.8545	--	--	3462
chiffre	5366	5.38	1.2599	2817	--	1778
martin	5367	5.38	0.9234	1360	1865	2117
national	5368	5.38	1.4270	633	1953	741
nécessaire	5369	5.38	1.0476	1396	--	381
central	5370	5.38	0.9234	2296	--	1524
dialectique	5371	5.38	0.9875	--	--	3573
traverser	5372	5.38	0.7796	--	--	5031
conférence	5373	5.38	0.8303	1850	2621	1415
suivie	5374	5.38	0.8781	--	--	2791
situés	5375	5.38	0.5303	--	--	4487
surplus	5376	5.38	0.8781	--	--	3641
tweets	5377	5.38	1.2599	--	362	--
frédéric	5378	5.38	1.0859	3593	--	3200
gonna	5379	5.38	1.0859	--	902	--
sociaux	5380	5.38	1.1409	1853	1130	1490
william	5381	5.38	1.1761	4495	--	--
housse	5382	5.38	0.7796	3668	--	--
allant	5383	5.38	0.5675	5153	--	3243
toilette	5384	5.38	1.0079	4712	--	--
select	5385	5.38	1.0859	5127	--	--
configuration	5386	5.38	0.9234	1420	--	--
says	5387	5.38	0.7796	--	1806	--
genres	5388	5.38	0.8053	4498	--	3088
recherchez	5389	5.38	1.1586	965	--	--
yé	5390	5.38	0.9875	--	5080	--
venant	5391	5.38	0.5675	--	--	2859
salarié	5392	5.38	1.1045	4631	--	--
manuel	5393	5.38	0.9010	2273	--	3676
etienne	5394	5.38	1.0476	3892	--	3587
tables	5395	5.38	0.7253	3133	--	4416
doc	5396	5.38	1.0079	2370	4973	--
equipements	5397	5.38	0.9234	3646	--	--
#androidgames	5398	5.38	1.5372	--	3838	--
cote	5399	5.38	0.8053	1730	2664	--
slovaquie	5400	5.38	1.1761	4610	--	--
morceau	5401	5.38	0.9010	4747	3683	3965
cents	5402	5.38	0.9234	--	--	1286
portail	5403	5.38	0.9234	872	--	--
#tunisie	5404	5.38	1.4412	--	1272	--
abonner	5405	5.38	1.0669	1809	--	--
françois	5406	5.38	1.1045	1363	1014	891
cour	5407	5.38	0.7796	1638	1729	368
mac	5408	5.38	1.8282	1024	1296	--
remettre	5409	5.38	0.8545	4107	2769	2378
caractérise	5410	5.38	0.8303	--	--	3924
appartenant	5411	5.38	0.7796	--	--	2182
inside	5412	5.38	0.6024	--	3332	--
motif	5413	5.38	0.7253	4879	--	2064
posts	5414	5.38	0.9666	2897	--	--
twittos	5415	5.38	1.3231	--	1324	--
russes	5416	5.38	1.2436	--	--	2231
suivez	5417	5.38	0.9875	2877	2388	--
véhicules	5418	5.38	1.1045	1202	--	--
applique	5419	5.38	0.7253	4201	--	2412
boulevard	5420	5.38	0.7253	3132	--	--
fonctionnalités	5421	5.38	0.9452	4353	--	--
entré	5422	5.38	0.6354	--	--	4747
flotte	5423	5.38	1.2599	--	--	3111
localisation	5424	5.38	0.8053	999	--	--
=d	5425	5.38	1.3384	--	758	--
have	5426	5.38	0.6966	2196	185	4778
sortent	5427	5.38	1.0079	--	4469	--
date	5428	5.38	0.8303	140	574	670
montre	5429	5.38	0.7796	1421	974	710
communes	5430	5.38	0.6667	1480	--	1020
bluetooth	5431	5.38	1.3384	2793	--	--
appellent	5432	5.38	0.9010	--	--	4403
norris	5433	5.38	1.1409	--	3220	--
mois	5434	5.38	0.7253	147	381	253
régler	5435	5.38	1.0280	--	--	3261
si	5436	5.38	0.8545	57	41	52
status	5437	5.38	0.9666	--	2514	--
novo	5438	5.38	0.8545	--	4765	--
sondage	5439	5.38	1.2599	2300	3113	--
reprise	5440	5.38	1.0079	3059	2754	2712
rendus	5441	5.38	0.8781	--	--	2355
gsm	5442	5.38	1.0859	4184	--	--
avons	5443	5.38	0.7253	614	2089	152
mentionnées	5444	5.38	0.7796	3944	--	--
trouvant	5445	5.38	0.8781	--	--	3978
certains	5446	5.38	1.0280	638	1032	267
carrefour	5447	5.38	1.0079	4462	4493	--
nommés	5448	5.38	0.9452	--	--	3890
levée	5449	5.38	0.6966	--	--	4568
chaise	5450	5.38	0.8053	--	5155	--
cercles	5451	5.38	0.7530	--	--	4970
around	5452	5.38	0.7530	--	1982	--
tentative	5453	5.38	1.0280	--	--	2489
wikiquote	5454	5.38	0.7530	5196	--	--
even	5455	5.36	0.9848	--	1069	--
set	5456	5.36	0.6627	2932	2066	--
contiennent	5457	5.36	0.8020	--	--	3916
topic	5458	5.36	0.7494	1875	--	--
souverain	5459	5.36	1.3516	--	--	1423
demandé	5460	5.36	0.8271	2809	1547	1892
constitue	5461	5.36	0.7217	2816	--	878
christophe	5462	5.36	1.1386	2094	2846	--
huile	5463	5.36	0.8271	1740	--	2827
certes	5464	5.36	0.8020	3988	4520	1066
#realtalk	5465	5.36	1.0451	--	3292	--
nicolas	5466	5.36	1.1739	1168	1047	2678
patriotisme	5467	5.36	1.2739	--	--	4774
fa	5468	5.36	1.1021	4148	3350	3944
employer	5469	5.36	0.9424	--	--	1999
privée	5470	5.36	1.0451	1058	2740	2249
assise	5471	5.36	1.1021	--	--	4758
benjamin	5472	5.36	1.4535	5194	--	--
some	5473	5.36	0.5980	--	623	--
